TRACK	LABEL	DURATION	BIN	EMOTION_VALENCE
29962.mp3	dark	292.8	dark;dramatic	activated_unpleasant
29963.mp3	dark	230.2	dark;dramatic	activated_unpleasant
29964.mp3	dark	303.7	dark;dramatic	activated_unpleasant
29965.mp3	dark	310	dark;dramatic	activated_unpleasant
29968.mp3	dark	290	dark;dramatic	activated_unpleasant
29971.mp3	dark	731.3	dark;dramatic	activated_unpleasant
31517.mp3	happy;uplifting	184.9	positive;uplifting;happy	activated_pleasant
35321.mp3	dark	264.4	dark;dramatic	activated_unpleasant
35745.mp3	relaxing	126.1	relaxing;calm	deactivated_pleasant
35749.mp3	positive	282.8	positive;uplifting;happy	activated_pleasant
36708.mp3	dark	338.1	dark;dramatic	activated_unpleasant
36709.mp3	dark	354.6	dark;dramatic	activated_unpleasant
36712.mp3	dark	580.1	dark;dramatic	activated_unpleasant
36713.mp3	dark	282	dark;dramatic	activated_unpleasant
36714.mp3	dark	478.4	dark;dramatic	activated_unpleasant
36715.mp3	dark	316	dark;dramatic	activated_unpleasant
36983.mp3	calm	95	relaxing;calm	deactivated_pleasant
39245.mp3	dark	374.3	dark;dramatic	activated_unpleasant
39248.mp3	dark	369.7	dark;dramatic	activated_unpleasant
39249.mp3	dark	432.9	dark;dramatic	activated_unpleasant
39252.mp3	dark	316.4	dark;dramatic	activated_unpleasant
40347.mp3	dramatic;epic	181.6	dark;dramatic	activated_unpleasant
43031.mp3	dark	220.5	dark;dramatic	activated_unpleasant
43032.mp3	dark	265.6	dark;dramatic	activated_unpleasant
43033.mp3	dark	230.5	dark;dramatic	activated_unpleasant
43034.mp3	dark	223	dark;dramatic	activated_unpleasant
43035.mp3	dark	157.9	dark;dramatic	activated_unpleasant
43039.mp3	dark	241.1	dark;dramatic	activated_unpleasant
43040.mp3	dark	229.3	dark;dramatic	activated_unpleasant
43041.mp3	dark	317.8	dark;dramatic	activated_unpleasant
43044.mp3	dark	218.1	dark;dramatic	activated_unpleasant
43045.mp3	dark	247.7	dark;dramatic	activated_unpleasant
43046.mp3	dark	209.2	dark;dramatic	activated_unpleasant
43047.mp3	dark	263.9	dark;dramatic	activated_unpleasant
45605.mp3	dark;dream	204	dark;dramatic	activated_unpleasant
45607.mp3	dark;dream	209.8	dark;dramatic	activated_unpleasant
48379.mp3	dark	412	dark;dramatic	activated_unpleasant
48380.mp3	dark	269.9	dark;dramatic	activated_unpleasant
48381.mp3	dark	253.7	dark;dramatic	activated_unpleasant
48383.mp3	dark	332	dark;dramatic	activated_unpleasant
48384.mp3	dark	504.4	dark;dramatic	activated_unpleasant
48388.mp3	dark	407.9	dark;dramatic	activated_unpleasant
53218.mp3	calm	570	relaxing;calm	deactivated_pleasant
53219.mp3	calm;film	480	relaxing;calm	deactivated_pleasant
64078.mp3	calm;sad	229.9	relaxing;calm	deactivated_pleasant
76974.mp3	calm	155.7	relaxing;calm	deactivated_pleasant
76976.mp3	calm	169.6	relaxing;calm	deactivated_pleasant
76977.mp3	calm	177.3	relaxing;calm	deactivated_pleasant
78306.mp3	dark;drama;dream;emotional	210.1	dark;dramatic	activated_unpleasant
78307.mp3	ballad;drama;emotional;sad	235.5	sad;melancholic	deactivated_unpleasant
78315.mp3	dark;funny	112.4	dark;dramatic	activated_unpleasant
78957.mp3	dark	197.8	dark;dramatic	activated_unpleasant
78962.mp3	dark;soft	127.8	dark;dramatic	activated_unpleasant
80892.mp3	sad	330	sad;melancholic	deactivated_unpleasant
81018.mp3	documentary;dream;emotional;meditative;nature;relaxing	239.3	relaxing;calm	deactivated_pleasant
81021.mp3	documentary;meditative;nature;relaxing	154	relaxing;calm	deactivated_pleasant
81792.mp3	relaxing	136	relaxing;calm	deactivated_pleasant
82350.mp3	dark	204.5	dark;dramatic	activated_unpleasant
82353.mp3	dark	246.2	dark;dramatic	activated_unpleasant
82354.mp3	dark	185.9	dark;dramatic	activated_unpleasant
82355.mp3	dark	187.9	dark;dramatic	activated_unpleasant
82356.mp3	dark	197.1	dark;dramatic	activated_unpleasant
82358.mp3	dark	231	dark;dramatic	activated_unpleasant
82359.mp3	dark	181.3	dark;dramatic	activated_unpleasant
82360.mp3	dark	205.5	dark;dramatic	activated_unpleasant
82365.mp3	dark	214	dark;dramatic	activated_unpleasant
84496.mp3	happy	486	positive;uplifting;happy	activated_pleasant
84497.mp3	happy	199.3	positive;uplifting;happy	activated_pleasant
85719.mp3	dark	445.6	dark;dramatic	activated_unpleasant
85823.mp3	uplifting	669.6	positive;uplifting;happy	activated_pleasant
86200.mp3	calm	122.8	relaxing;calm	deactivated_pleasant
91821.mp3	epic;relaxing	153.9	relaxing;calm	deactivated_pleasant
91826.mp3	relaxing	285.1	relaxing;calm	deactivated_pleasant
98542.mp3	calm;nature	130.1	relaxing;calm	deactivated_pleasant
98545.mp3	calm;nature	184.9	relaxing;calm	deactivated_pleasant
98546.mp3	calm	105.8	relaxing;calm	deactivated_pleasant
98548.mp3	calm;nature	125.5	relaxing;calm	deactivated_pleasant
99810.mp3	dark;slow	330.4	dark;dramatic	activated_unpleasant
99811.mp3	dark;slow	316.9	dark;dramatic	activated_unpleasant
108747.mp3	calm	337.2	relaxing;calm	deactivated_pleasant
108751.mp3	calm;soft	105.2	relaxing;calm	deactivated_pleasant
110029.mp3	advertising;energetic;happy	251.6	positive;uplifting;happy	activated_pleasant
111012.mp3	energetic;happy	462.7	positive;uplifting;happy	activated_pleasant
111026.mp3	calm;energetic;happy;inspiring;uplifting	244.3	relaxing;calm	deactivated_pleasant
111028.mp3	calm;relaxing;soft;uplifting	262.5	relaxing;calm	deactivated_pleasant
111032.mp3	calm;emotional;soft	412.5	relaxing;calm	deactivated_pleasant
111043.mp3	happy;inspiring;meditative;relaxing	282.6	positive;uplifting;happy	activated_pleasant
114194.mp3	relaxing	260.8	relaxing;calm	deactivated_pleasant
114195.mp3	relaxing	309.8	relaxing;calm	deactivated_pleasant
114196.mp3	relaxing	449.4	relaxing;calm	deactivated_pleasant
114197.mp3	relaxing	478.1	relaxing;calm	deactivated_pleasant
114198.mp3	relaxing	322.1	relaxing;calm	deactivated_pleasant
114199.mp3	relaxing	268.1	relaxing;calm	deactivated_pleasant
117733.mp3	dark	305.2	dark;dramatic	activated_unpleasant
117734.mp3	dark	271.9	dark;dramatic	activated_unpleasant
121088.mp3	documentary;uplifting	305	positive;uplifting;happy	activated_pleasant
121094.mp3	advertising;positive;upbeat;uplifting	380	positive;uplifting;happy	activated_pleasant
121128.mp3	relaxing;slow;soft	505.1	relaxing;calm	deactivated_pleasant
123932.mp3	dark	450.4	dark;dramatic	activated_unpleasant
127864.mp3	calm;documentary	150	relaxing;calm	deactivated_pleasant
127888.mp3	calm	355	relaxing;calm	deactivated_pleasant
127890.mp3	calm;documentary	375	relaxing;calm	deactivated_pleasant
127891.mp3	calm	375	relaxing;calm	deactivated_pleasant
128300.mp3	calm;dream;emotional	90.1	relaxing;calm	deactivated_pleasant
128301.mp3	calm;emotional	130.5	relaxing;calm	deactivated_pleasant
166589.mp3	melancholic	162.1	sad;melancholic	deactivated_unpleasant
166591.mp3	ballad;relaxing	175.5	relaxing;calm	deactivated_pleasant
173744.mp3	dream;meditative;relaxing	425.5	relaxing;calm	deactivated_pleasant
173753.mp3	dream;meditative;relaxing	186	relaxing;calm	deactivated_pleasant
173759.mp3	dream;meditative;relaxing	212.3	relaxing;calm	deactivated_pleasant
173760.mp3	dream;meditative;relaxing	154.4	relaxing;calm	deactivated_pleasant
192882.mp3	film;movie;relaxing	274.1	relaxing;calm	deactivated_pleasant
192895.mp3	film;happy;movie;summer	148	positive;uplifting;happy	activated_pleasant
197191.mp3	calm;dream	83.6	relaxing;calm	deactivated_pleasant
207732.mp3	dark;melodic	143.9	dark;dramatic	activated_unpleasant
223567.mp3	cool;relaxing	412.8	relaxing;calm	deactivated_pleasant
223590.mp3	relaxing;uplifting	268.9	relaxing;calm	deactivated_pleasant
231611.mp3	melancholic	390.2	sad;melancholic	deactivated_unpleasant
231640.mp3	drama;melancholic;soft	306.9	sad;melancholic	deactivated_unpleasant
245017.mp3	relaxing	321.5	relaxing;calm	deactivated_pleasant
257180.mp3	inspiring;uplifting	261.7	positive;uplifting;happy	activated_pleasant
259324.mp3	sad	162.6	sad;melancholic	deactivated_unpleasant
259327.mp3	sad	354.8	sad;melancholic	deactivated_unpleasant
264329.mp3	sad	93.5	sad;melancholic	deactivated_unpleasant
264448.mp3	sad	284.1	sad;melancholic	deactivated_unpleasant
278117.mp3	relaxing	178.8	relaxing;calm	deactivated_pleasant
278118.mp3	relaxing	378.7	relaxing;calm	deactivated_pleasant
284280.mp3	relaxing;soft	277.2	relaxing;calm	deactivated_pleasant
284415.mp3	relaxing	239	relaxing;calm	deactivated_pleasant
285424.mp3	melancholic;melodic;soft	274.1	sad;melancholic	deactivated_unpleasant
285534.mp3	emotional;relaxing	246.9	relaxing;calm	deactivated_pleasant
287979.mp3	melodic;relaxing;space	297.1	relaxing;calm	deactivated_pleasant
302718.mp3	dramatic	350.2	dark;dramatic	activated_unpleasant
303229.mp3	melodic;relaxing	195.6	relaxing;calm	deactivated_pleasant
306429.mp3	dramatic	200.9	dark;dramatic	activated_unpleasant
313014.mp3	cool;relaxing	1307.8	relaxing;calm	deactivated_pleasant
320894.mp3	melodic;relaxing	247.4	relaxing;calm	deactivated_pleasant
320958.mp3	relaxing	339.2	relaxing;calm	deactivated_pleasant
324285.mp3	inspiring;relaxing	354.9	relaxing;calm	deactivated_pleasant
324730.mp3	dark	246.4	dark;dramatic	activated_unpleasant
325577.mp3	relaxing	244	relaxing;calm	deactivated_pleasant
328341.mp3	dream;relaxing	402.1	relaxing;calm	deactivated_pleasant
329405.mp3	film;inspiring;relaxing	178.1	relaxing;calm	deactivated_pleasant
340512.mp3	meditative;relaxing	756	relaxing;calm	deactivated_pleasant
340875.mp3	happy	201.4	positive;uplifting;happy	activated_pleasant
340879.mp3	calm;melancholic	323.4	relaxing;calm	deactivated_pleasant
340880.mp3	calm;melancholic	244.1	relaxing;calm	deactivated_pleasant
340881.mp3	dark;melancholic	521.2	dark;dramatic	activated_unpleasant
341547.mp3	calm;hopeful	179.9	relaxing;calm	deactivated_pleasant
341563.mp3	calm;happy;hopeful	116.6	relaxing;calm	deactivated_pleasant
341567.mp3	happy;hopeful	180	positive;uplifting;happy	activated_pleasant
345292.mp3	happy	88.3	positive;uplifting;happy	activated_pleasant
345294.mp3	happy;hopeful	119.8	positive;uplifting;happy	activated_pleasant
345295.mp3	happy;love	184.7	positive;uplifting;happy	activated_pleasant
345297.mp3	happy	84.6	positive;uplifting;happy	activated_pleasant
349835.mp3	emotional;relaxing	247.9	relaxing;calm	deactivated_pleasant
350978.mp3	happy;love	257	positive;uplifting;happy	activated_pleasant
360989.mp3	adventure;inspiring;motivational;uplifting	245.1	positive;uplifting;happy	activated_pleasant
360990.mp3	emotional;melancholic	255	sad;melancholic	deactivated_unpleasant
360991.mp3	epic;uplifting	128	positive;uplifting;happy	activated_pleasant
369915.mp3	calm;dream;summer	284.5	relaxing;calm	deactivated_pleasant
369919.mp3	calm;dream;love	243.1	relaxing;calm	deactivated_pleasant
369921.mp3	dark;deep	283.9	dark;dramatic	activated_unpleasant
372157.mp3	ballad;melancholic	291.6	sad;melancholic	deactivated_unpleasant
372169.mp3	ballad;melancholic	248	sad;melancholic	deactivated_unpleasant
383980.mp3	relaxing	169.2	relaxing;calm	deactivated_pleasant
383990.mp3	relaxing	163.9	relaxing;calm	deactivated_pleasant
383991.mp3	relaxing	206.8	relaxing;calm	deactivated_pleasant
383992.mp3	relaxing	160.7	relaxing;calm	deactivated_pleasant
383997.mp3	relaxing	168.8	relaxing;calm	deactivated_pleasant
383998.mp3	relaxing	186.5	relaxing;calm	deactivated_pleasant
385548.mp3	dramatic;emotional;epic;inspiring	269.9	dark;dramatic	activated_unpleasant
385552.mp3	adventure;dramatic;epic;inspiring;uplifting	278.5	dark;dramatic	activated_unpleasant
385553.mp3	epic;inspiring;meditative;uplifting	238	positive;uplifting;happy	activated_pleasant
385557.mp3	epic;inspiring;uplifting	514.2	positive;uplifting;happy	activated_pleasant
385558.mp3	dark;meditative	168.7	dark;dramatic	activated_unpleasant
389999.mp3	emotional;sad	189.5	sad;melancholic	deactivated_unpleasant
390000.mp3	happy;hopeful;positive	159.5	positive;uplifting;happy	activated_pleasant
390004.mp3	sad	193.8	sad;melancholic	deactivated_unpleasant
393387.mp3	happy	213.1	positive;uplifting;happy	activated_pleasant
393390.mp3	happy	195.8	positive;uplifting;happy	activated_pleasant
396937.mp3	emotional;happy;positive	179.8	positive;uplifting;happy	activated_pleasant
396938.mp3	happy;inspiring;positive	202.4	positive;uplifting;happy	activated_pleasant
398182.mp3	ballad;dramatic;romantic	238.9	dark;dramatic	activated_unpleasant
398186.mp3	ballad;dramatic	219.7	dark;dramatic	activated_unpleasant
398188.mp3	ballad;melancholic;romantic	155.1	sad;melancholic	deactivated_unpleasant
398190.mp3	romantic;uplifting	243.6	positive;uplifting;happy	activated_pleasant
398191.mp3	ballad;emotional;melancholic	246	sad;melancholic	deactivated_unpleasant
398192.mp3	melancholic	241.9	sad;melancholic	deactivated_unpleasant
400858.mp3	deep;dream;sad	229.3	sad;melancholic	deactivated_unpleasant
410340.mp3	sad	190.1	sad;melancholic	deactivated_unpleasant
415827.mp3	meditative;relaxing;space	933.4	relaxing;calm	deactivated_pleasant
415829.mp3	meditative;melancholic;relaxing;space	666.4	sad;melancholic	deactivated_unpleasant
417098.mp3	nature;relaxing	290.8	relaxing;calm	deactivated_pleasant
417122.mp3	drama;upbeat;uplifting	253.3	positive;uplifting;happy	activated_pleasant
417799.mp3	emotional;melancholic	137.1	sad;melancholic	deactivated_unpleasant
418432.mp3	documentary;emotional;melancholic	321.4	sad;melancholic	deactivated_unpleasant
419240.mp3	melancholic	299.4	sad;melancholic	deactivated_unpleasant
419564.mp3	melancholic	262.1	sad;melancholic	deactivated_unpleasant
457224.mp3	relaxing	180.1	relaxing;calm	deactivated_pleasant
457234.mp3	relaxing	141.7	relaxing;calm	deactivated_pleasant
457235.mp3	relaxing	209.4	relaxing;calm	deactivated_pleasant
457236.mp3	relaxing	223	relaxing;calm	deactivated_pleasant
457238.mp3	relaxing	250.3	relaxing;calm	deactivated_pleasant
459439.mp3	happy;positive	650.8	positive;uplifting;happy	activated_pleasant
459442.mp3	inspiring;motivational;uplifting	405.2	positive;uplifting;happy	activated_pleasant
477305.mp3	corporate;positive;relaxing	223.7	positive;uplifting;happy	activated_pleasant
477307.mp3	drama;dramatic;emotional;melancholic;sad	333.2	dark;dramatic	activated_unpleasant
477311.mp3	corporate;relaxing;romantic	130.2	relaxing;calm	deactivated_pleasant
477313.mp3	love;relaxing;romantic	186.3	relaxing;calm	deactivated_pleasant
477314.mp3	action;dramatic;epic;film	92	dark;dramatic	activated_unpleasant
477315.mp3	drama;dramatic;emotional;love	470	dark;dramatic	activated_unpleasant
489231.mp3	epic;motivational;uplifting	241.7	positive;uplifting;happy	activated_pleasant
489236.mp3	ballad;hopeful;motivational;uplifting	250.9	positive;uplifting;happy	activated_pleasant
489258.mp3	epic;hopeful;inspiring;uplifting	251.1	positive;uplifting;happy	activated_pleasant
496520.mp3	happy;inspiring;relaxing	188.6	positive;uplifting;happy	activated_pleasant
496523.mp3	groovy;happy;positive;soft	223.8	positive;uplifting;happy	activated_pleasant
513475.mp3	dark;melancholic;powerful	386.9	dark;dramatic	activated_unpleasant
513476.mp3	dark	285	dark;dramatic	activated_unpleasant
513478.mp3	adventure;epic;melancholic	356.5	sad;melancholic	deactivated_unpleasant
520984.mp3	happy	189.8	positive;uplifting;happy	activated_pleasant
520993.mp3	happy	278.6	positive;uplifting;happy	activated_pleasant
520998.mp3	happy	312.9	positive;uplifting;happy	activated_pleasant
521029.mp3	happy	31	positive;uplifting;happy	activated_pleasant
521030.mp3	happy	203.8	positive;uplifting;happy	activated_pleasant
537745.mp3	sad	186.6	sad;melancholic	deactivated_unpleasant
537761.mp3	sad	449.8	sad;melancholic	deactivated_unpleasant
537874.mp3	sad	514.2	sad;melancholic	deactivated_unpleasant
549523.mp3	relaxing	243.7	relaxing;calm	deactivated_pleasant
549525.mp3	relaxing	321.5	relaxing;calm	deactivated_pleasant
575227.mp3	sad	278.3	sad;melancholic	deactivated_unpleasant
575874.mp3	dramatic;energetic	103.4	dark;dramatic	activated_unpleasant
577971.mp3	sad	475	sad;melancholic	deactivated_unpleasant
577972.mp3	sad	210.6	sad;melancholic	deactivated_unpleasant
577974.mp3	sad	262.2	sad;melancholic	deactivated_unpleasant
577975.mp3	happy	131.4	positive;uplifting;happy	activated_pleasant
579303.mp3	epic;happy	220	positive;uplifting;happy	activated_pleasant
579308.mp3	action;calm;romantic	145.9	relaxing;calm	deactivated_pleasant
579312.mp3	sad;space	191.3	sad;melancholic	deactivated_unpleasant
579648.mp3	calm;dream	308	relaxing;calm	deactivated_pleasant
587000.mp3	relaxing	203.3	relaxing;calm	deactivated_pleasant
588704.mp3	relaxing	174.2	relaxing;calm	deactivated_pleasant
588705.mp3	christmas;relaxing;upbeat	188.6	relaxing;calm	deactivated_pleasant
588706.mp3	drama;melodic;relaxing;upbeat	313.4	relaxing;calm	deactivated_pleasant
588707.mp3	melodic;relaxing	208.5	relaxing;calm	deactivated_pleasant
588708.mp3	melodic;relaxing;upbeat	187.1	relaxing;calm	deactivated_pleasant
589410.mp3	love;melancholic;romantic	110.1	sad;melancholic	deactivated_unpleasant
589412.mp3	corporate;relaxing	107.4	relaxing;calm	deactivated_pleasant
589413.mp3	epic;motivational;positive	83.1	positive;uplifting;happy	activated_pleasant
589414.mp3	love;melancholic;romantic;sad	66.9	sad;melancholic	deactivated_unpleasant
590279.mp3	dark	415.4	dark;dramatic	activated_unpleasant
591494.mp3	uplifting	378	positive;uplifting;happy	activated_pleasant
593122.mp3	uplifting	526.3	positive;uplifting;happy	activated_pleasant
603244.mp3	calm;epic;romantic	541.9	relaxing;calm	deactivated_pleasant
608915.mp3	melancholic	96.3	sad;melancholic	deactivated_unpleasant
608917.mp3	corporate;happy;inspiring;positive	192.9	positive;uplifting;happy	activated_pleasant
608946.mp3	children;corporate;motivational;positive;soft	69.8	positive;uplifting;happy	activated_pleasant
608958.mp3	children;corporate;happy;inspiring;positive	138.1	positive;uplifting;happy	activated_pleasant
620912.mp3	relaxing	325.3	relaxing;calm	deactivated_pleasant
620941.mp3	relaxing	284.8	relaxing;calm	deactivated_pleasant
620998.mp3	relaxing	304.8	relaxing;calm	deactivated_pleasant
621371.mp3	dream;relaxing;space	202.8	relaxing;calm	deactivated_pleasant
625208.mp3	relaxing	292.8	relaxing;calm	deactivated_pleasant
625209.mp3	relaxing	366.7	relaxing;calm	deactivated_pleasant
625210.mp3	relaxing	316.2	relaxing;calm	deactivated_pleasant
625212.mp3	relaxing	193.6	relaxing;calm	deactivated_pleasant
628410.mp3	happy	274.2	positive;uplifting;happy	activated_pleasant
628823.mp3	uplifting	446.2	positive;uplifting;happy	activated_pleasant
628865.mp3	uplifting	446.2	positive;uplifting;happy	activated_pleasant
629087.mp3	uplifting	450.5	positive;uplifting;happy	activated_pleasant
640122.mp3	powerful;uplifting	287.5	positive;uplifting;happy	activated_pleasant
640123.mp3	relaxing	303.6	relaxing;calm	deactivated_pleasant
644444.mp3	relaxing	303.7	relaxing;calm	deactivated_pleasant
644445.mp3	relaxing	126.7	relaxing;calm	deactivated_pleasant
646804.mp3	sad	144.9	sad;melancholic	deactivated_unpleasant
666759.mp3	dark	255	dark;dramatic	activated_unpleasant
667860.mp3	sad	266	sad;melancholic	deactivated_unpleasant
680369.mp3	relaxing	227.1	relaxing;calm	deactivated_pleasant
680376.mp3	relaxing;sad	292	relaxing;calm	deactivated_pleasant
683807.mp3	dark	206.1	dark;dramatic	activated_unpleasant
684246.mp3	dark;film	638.4	dark;dramatic	activated_unpleasant
702502.mp3	drama;dramatic;film;love;romantic	105	dark;dramatic	activated_unpleasant
709422.mp3	background;relaxing	90	relaxing;calm	deactivated_pleasant
709627.mp3	background;relaxing	182.9	relaxing;calm	deactivated_pleasant
709628.mp3	background;relaxing	173.9	relaxing;calm	deactivated_pleasant
709629.mp3	background;relaxing	96.1	relaxing;calm	deactivated_pleasant
710692.mp3	dark	188.6	dark;dramatic	activated_unpleasant
710693.mp3	dark	204	dark;dramatic	activated_unpleasant
710694.mp3	dark	183	dark;dramatic	activated_unpleasant
710696.mp3	dark	204	dark;dramatic	activated_unpleasant
710697.mp3	dark	240	dark;dramatic	activated_unpleasant
718301.mp3	melancholic;retro	152.5	sad;melancholic	deactivated_unpleasant
718564.mp3	cool;dark;sexy	239.1	dark;dramatic	activated_unpleasant
728920.mp3	dark;deep;dream	137.5	dark;dramatic	activated_unpleasant
728923.mp3	dream;melancholic;movie	102.9	sad;melancholic	deactivated_unpleasant
728934.mp3	dark;deep	199.2	dark;dramatic	activated_unpleasant
728935.mp3	dream;sad	237.6	sad;melancholic	deactivated_unpleasant
736797.mp3	epic;positive	244.6	positive;uplifting;happy	activated_pleasant
743968.mp3	cool;melancholic;soft	96.7	sad;melancholic	deactivated_unpleasant
750678.mp3	relaxing	160.3	relaxing;calm	deactivated_pleasant
750679.mp3	relaxing	86.7	relaxing;calm	deactivated_pleasant
750680.mp3	relaxing	202.7	relaxing;calm	deactivated_pleasant
750681.mp3	relaxing	175	relaxing;calm	deactivated_pleasant
750682.mp3	relaxing	120.8	relaxing;calm	deactivated_pleasant
750831.mp3	relaxing	225	relaxing;calm	deactivated_pleasant
751964.mp3	relaxing	208.3	relaxing;calm	deactivated_pleasant
751965.mp3	relaxing	199.2	relaxing;calm	deactivated_pleasant
751966.mp3	relaxing	153.8	relaxing;calm	deactivated_pleasant
751967.mp3	relaxing	147.4	relaxing;calm	deactivated_pleasant
751970.mp3	relaxing	55.3	relaxing;calm	deactivated_pleasant
751972.mp3	relaxing	193	relaxing;calm	deactivated_pleasant
759717.mp3	love;meditative;relaxing	113.1	relaxing;calm	deactivated_pleasant
759718.mp3	love;meditative;relaxing	191.2	relaxing;calm	deactivated_pleasant
759749.mp3	love;meditative;relaxing	128	relaxing;calm	deactivated_pleasant
759750.mp3	love;meditative;relaxing	264.9	relaxing;calm	deactivated_pleasant
759799.mp3	love;meditative;relaxing	151.6	relaxing;calm	deactivated_pleasant
760009.mp3	dark	112.4	dark;dramatic	activated_unpleasant
779224.mp3	happy	156	positive;uplifting;happy	activated_pleasant
783227.mp3	relaxing	102.5	relaxing;calm	deactivated_pleasant
783229.mp3	relaxing;sad	182.8	relaxing;calm	deactivated_pleasant
783232.mp3	dark	152.5	dark;dramatic	activated_unpleasant
783236.mp3	sad	184.7	sad;melancholic	deactivated_unpleasant
783509.mp3	relaxing	128.2	relaxing;calm	deactivated_pleasant
801407.mp3	dark;energetic	372.8	dark;dramatic	activated_unpleasant
826391.mp3	dramatic;epic;romantic;sad	204.9	dark;dramatic	activated_unpleasant
830866.mp3	relaxing	144.3	relaxing;calm	deactivated_pleasant
830870.mp3	relaxing	220.2	relaxing;calm	deactivated_pleasant
830874.mp3	relaxing	212	relaxing;calm	deactivated_pleasant
832030.mp3	uplifting	333.1	positive;uplifting;happy	activated_pleasant
832044.mp3	uplifting	299.5	positive;uplifting;happy	activated_pleasant
832061.mp3	relaxing	180.2	relaxing;calm	deactivated_pleasant
836526.mp3	sad	208.4	sad;melancholic	deactivated_unpleasant
840570.mp3	relaxing	301.2	relaxing;calm	deactivated_pleasant
840580.mp3	adventure;happy	88.4	positive;uplifting;happy	activated_pleasant
840599.mp3	happy	137	positive;uplifting;happy	activated_pleasant
842401.mp3	epic;powerful;uplifting	266.6	positive;uplifting;happy	activated_pleasant
842402.mp3	epic;powerful;uplifting	270.6	positive;uplifting;happy	activated_pleasant
842403.mp3	epic;powerful;uplifting	231.6	positive;uplifting;happy	activated_pleasant
844363.mp3	background;calm	249.4	relaxing;calm	deactivated_pleasant
847261.mp3	meditative;relaxing	165.9	relaxing;calm	deactivated_pleasant
847264.mp3	meditative;relaxing	124	relaxing;calm	deactivated_pleasant
847266.mp3	meditative;relaxing	141.3	relaxing;calm	deactivated_pleasant
848845.mp3	calm;romantic;sad	138.4	relaxing;calm	deactivated_pleasant
850188.mp3	melodic;relaxing	199.5	relaxing;calm	deactivated_pleasant
851749.mp3	love;sad	273.6	sad;melancholic	deactivated_unpleasant
856977.mp3	calm	550	relaxing;calm	deactivated_pleasant
862834.mp3	energetic;fun;happy	367.5	positive;uplifting;happy	activated_pleasant
865438.mp3	relaxing	65.3	relaxing;calm	deactivated_pleasant
866709.mp3	dramatic;epic;movie	98.7	dark;dramatic	activated_unpleasant
866710.mp3	dramatic;epic;film;movie	143.1	dark;dramatic	activated_unpleasant
868288.mp3	happy	225	positive;uplifting;happy	activated_pleasant
868290.mp3	dark;happy	253	dark;dramatic	activated_unpleasant
868293.mp3	happy	238.2	positive;uplifting;happy	activated_pleasant
869207.mp3	melancholic	257.6	sad;melancholic	deactivated_unpleasant
871996.mp3	uplifting	287.5	positive;uplifting;happy	activated_pleasant
871999.mp3	dark	261.1	dark;dramatic	activated_unpleasant
